src_churn,test_churn,files_modified,src_files,doc_files,num_commits,team_size,sloc,is_pr,by_core_member,prev_build_failed,recent_failures_5,target
0,0,1,0,0,1,26,3194,False,True,1,5.0,1
0,0,2,0,0,1,12,633,False,True,0,0.0,1
0,0,1,0,0,1,12,633,False,True,1,1.0,1
0,0,1,0,0,1,6,2998,False,True,0,0.0,1
0,0,1,0,0,1,6,2998,False,True,1,1.0,1
0,0,1,0,0,1,1,586,False,True,1,2.0,1
0,0,7,0,0,3,12,673,False,True,1,2.0,1
0,0,1,0,0,1,6,2998,False,True,1,2.0,1
0,0,1,0,0,1,6,2998,False,True,1,3.0,0
0,0,4,0,0,1,15,1533,False,True,1,5.0,1
0,0,1,0,0,1,15,1533,False,True,1,5.0,1
0,0,3,0,0,1,15,1522,False,True,1,5.0,1
0,0,3,0,0,8,6,2998,False,True,0,3.0,0
0,0,3,0,0,1,15,1522,False,True,1,5.0,1
9,0,2,2,0,2,15,1522,False,False,1,5.0,1
0,0,2,0,0,3,6,2998,False,True,0,3.0,1
0,0,0,0,0,1,6,2998,False,True,1,3.0,0
0,0,2,0,0,2,6,2998,False,True,0,2.0,0
0,0,3,0,0,6,12,760,False,True,1,3.0,0
1,0,22,1,0,22,6,3198,False,True,0,1.0,0
0,0,1,0,0,1,6,3198,False,True,0,1.0,0
0,0,2,0,0,2,6,3198,False,True,0,1.0,0
0,0,3,0,0,1,12,772,False,True,0,3.0,1
0,0,1,0,0,1,12,772,False,True,1,4.0,0
0,0,1,0,0,1,15,1522,False,True,1,5.0,1
0,0,2,0,0,1,22,1649,False,True,1,3.0,0
0,0,1,0,0,1,22,1649,False,True,0,2.0,0
0,0,2,0,0,3,22,1645,False,True,0,1.0,0
0,0,1,0,0,2,6,3198,False,True,0,0.0,0
0,0,1,0,0,2,6,3198,False,True,0,0.0,0
0,0,1,0,0,2,6,3198,False,True,0,0.0,0
0,0,1,0,0,1,6,3198,False,True,0,0.0,0
0,0,1,0,0,1,22,1645,False,True,0,1.0,0
0,0,2,0,0,1,22,1645,False,True,0,1.0,0
0,0,1,0,0,1,22,1645,False,True,0,0.0,0
0,0,1,0,0,1,22,1645,False,True,0,0.0,0
0,0,1,0,0,1,12,772,False,True,0,3.0,0
0,0,1,0,0,1,7,3205,False,False,0,0.0,0
0,0,1,0,0,1,7,3205,False,True,0,0.0,0
0,0,2,0,0,2,7,3205,False,True,0,0.0,0
0,0,3,0,0,4,7,3219,False,True,0,0.0,0
0,0,1,0,0,1,12,772,False,True,0,2.0,1
0,0,1,0,0,1,12,772,False,True,1,2.0,0
0,0,1,0,0,2,7,3252,False,True,0,0.0,0
0,0,1,0,0,1,7,3252,False,True,0,0.0,0
0,0,1,0,0,1,7,3252,False,True,0,0.0,1
0,0,1,0,0,1,7,3252,False,True,1,1.0,0
0,0,1,0,0,1,7,3252,False,True,0,1.0,0
0,0,2,0,0,1,12,772,False,True,0,2.0,0
0,0,0,0,0,1,7,483,False,True,0,0.0,1
0,0,0,0,0,1,7,483,False,True,1,1.0,1
0,0,1,0,0,1,7,483,False,True,1,2.0,1
0,0,1,0,0,1,12,772,False,True,0,1.0,0
0,0,3,0,0,1,12,772,False,True,0,1.0,0
0,0,1,0,0,1,7,3252,False,True,0,1.0,0
0,0,1,0,0,1,7,3252,False,True,0,1.0,0
0,0,1,0,0,1,12,772,False,True,0,1.0,0
0,0,1,0,0,1,12,772,False,True,0,0.0,0
0,0,1,0,0,1,22,1645,False,True,0,0.0,0
0,0,2,0,0,1,7,3273,False,True,0,1.0,0
0,0,15,0,0,1,7,3273,False,True,0,0.0,0
0,0,1,0,0,1,7,3273,False,True,0,0.0,0
0,0,1,0,0,1,7,3273,False,True,0,0.0,0
0,0,1,0,0,1,7,3273,False,True,0,0.0,0
0,0,1,0,0,1,22,1645,False,True,0,0.0,0
2,0,2,1,0,2,15,1408,False,False,1,5.0,1
0,0,1,0,0,1,7,3273,False,True,0,0.0,0
0,0,2,0,0,3,7,3273,False,True,0,0.0,0
0,0,3,0,0,2,7,3309,False,True,0,0.0,0
0,0,2,0,0,2,7,3305,False,True,0,0.0,0
0,0,1,0,0,1,7,3317,False,True,0,0.0,0
0,0,2,0,0,1,28,1048,False,True,0,0.0,0
0,0,1,0,0,1,7,3305,False,True,0,0.0,1
0,0,1,0,0,1,28,1048,False,True,0,0.0,0
0,0,1,0,0,1,7,3310,False,True,1,1.0,1
0,0,1,0,0,1,7,3310,False,True,1,2.0,0
0,0,1,0,0,1,7,3310,False,True,0,2.0,0
0,0,3,0,0,1,28,1048,False,True,0,0.0,0
0,0,1,0,0,1,28,1048,False,True,0,0.0,0
0,0,1,0,0,1,7,3310,False,True,0,2.0,1
0,0,2,0,0,1,28,1048,False,True,0,0.0,0
0,0,2,0,0,1,28,1050,False,True,0,0.0,0
0,0,1,0,0,1,7,3310,False,True,1,3.0,0
0,0,1,0,0,1,7,3310,False,True,0,2.0,0
0,0,1,0,0,1,7,3310,False,True,0,1.0,0
0,0,1,0,0,1,7,3310,False,True,0,1.0,0
0,0,1,0,0,1,7,3310,False,True,0,1.0,0
0,0,1,0,0,1,7,3310,False,True,0,0.0,0
0,0,5,0,0,2,26,3192,False,True,1,5.0,1
0,0,2,0,0,1,26,3192,False,True,1,5.0,1
0,0,8,0,0,2,8,406,False,True,1,3.0,1
0,0,0,0,0,1,8,406,False,True,1,4.0,1
0,0,2,0,0,2,8,406,False,True,1,5.0,0
0,0,1,0,0,3,8,406,False,True,0,4.0,0
0,0,1,0,0,1,8,406,False,True,0,3.0,0
0,0,2,0,0,4,7,3341,False,True,0,0.0,0
2,0,2,1,0,2,8,406,False,True,0,2.0,0
0,0,2,0,0,2,7,3341,False,True,0,0.0,0
0,0,1,0,0,1,7,3341,False,False,0,0.0,0
0,0,10,0,0,1,7,3341,False,False,0,0.0,0
0,0,1,0,0,1,7,3341,False,True,0,0.0,0
0,0,1,0,0,1,7,3341,False,True,0,0.0,0
0,0,1,0,0,1,7,3055,False,True,0,0.0,0
6,0,4,1,0,3,12,768,False,True,0,0.0,0
0,0,2,0,0,1,7,3057,False,True,0,0.0,0
0,0,2,0,0,1,7,3065,False,True,0,0.0,1
0,0,5,0,0,2,7,3359,False,True,1,1.0,1
0,0,5,0,0,1,7,3380,False,True,1,2.0,1
0,0,1,0,0,1,7,3380,False,False,1,3.0,0
0,0,1,0,0,1,7,3380,False,False,0,3.0,0
0,0,2,0,0,1,12,768,False,True,0,0.0,0
0,0,12,0,0,2,7,3391,False,True,0,3.0,0
0,0,1,0,0,1,7,3391,False,True,0,2.0,0
0,0,1,0,0,1,7,3471,False,True,0,1.0,0
0,0,2,0,0,1,7,3471,False,True,0,0.0,0
0,0,2,0,0,1,7,3471,False,True,0,0.0,0
0,0,2,0,0,2,7,3471,False,True,0,0.0,0
0,0,2,0,0,1,7,3471,False,True,0,0.0,0
0,0,1,0,0,1,7,3471,False,True,0,0.0,0
2,0,2,1,0,2,26,3192,False,True,1,5.0,1
0,0,1,0,0,1,8,406,False,True,0,1.0,0
0,0,2,0,0,2,8,406,False,True,0,0.0,0
0,0,1,0,0,1,26,3192,False,True,1,5.0,1
0,0,1,0,0,1,22,1645,False,True,0,0.0,1
0,0,1,0,0,1,22,1645,False,True,1,1.0,0
0,0,25,0,0,16,9,400,False,True,0,0.0,0
0,0,1,0,0,1,7,3472,False,True,0,0.0,1
0,0,1,0,0,2,7,3473,False,True,1,1.0,1
4,0,1,1,0,1,7,3473,False,True,1,2.0,1
10,0,4,1,0,6,7,3473,False,True,1,3.0,0
0,0,12,0,0,2,9,400,False,True,0,0.0,0
0,0,0,0,0,1,7,3473,False,True,0,3.0,0
0,0,0,0,0,1,7,3473,False,True,0,3.0,0
0,0,0,0,0,1,7,3473,False,True,0,2.0,0
20,0,4,2,0,1,9,400,False,True,0,0.0,0
0,0,1,0,0,1,22,1645,False,True,0,1.0,0
0,0,1,0,0,1,22,1645,False,True,0,1.0,0
0,0,2,0,0,2,12,768,False,True,0,0.0,1
0,0,1,0,0,1,12,768,False,True,1,1.0,1
0,0,1,0,0,1,12,768,False,True,1,2.0,0
0,0,1,0,0,1,12,768,False,True,0,2.0,0
0,0,6,0,0,1,12,781,False,True,0,2.0,1
0,0,2,0,0,2,12,781,False,True,1,3.0,1
0,0,1,0,0,1,12,781,False,True,1,3.0,1
0,0,1,0,0,1,9,400,False,True,0,0.0,0
0,0,2,0,0,1,22,1645,False,True,0,1.0,0
0,0,4,0,0,3,26,3193,False,True,1,5.0,1
0,0,2,0,0,3,7,3476,False,True,0,1.0,1
4,0,2,1,0,2,7,3476,False,True,1,1.0,1
0,0,1,0,0,1,7,3476,False,True,1,2.0,1
0,0,1,0,0,1,7,3476,False,True,1,3.0,1
6,0,3,1,0,1,12,781,False,True,1,3.0,1
0,0,1,0,0,1,12,781,False,True,1,4.0,1
0,0,1,0,0,1,7,3476,False,True,1,4.0,1
0,0,1,0,0,1,12,782,False,True,1,5.0,0
0,0,1,0,0,1,12,782,False,True,0,4.0,0
0,0,2,0,0,2,12,782,False,True,0,3.0,0
0,0,27,0,0,11,9,424,False,True,0,0.0,0
0,0,2,0,0,2,5,541,False,True,0,3.0,1
0,0,1,0,0,1,7,3476,False,True,1,5.0,1
0,0,2,0,0,1,22,1645,False,True,0,1.0,0
0,0,1,0,0,1,7,3476,False,True,1,5.0,0
0,0,9,0,0,4,26,3205,False,True,1,5.0,1
0,0,0,0,0,1,26,3205,False,True,1,5.0,1
0,0,1,0,0,1,26,3205,False,True,1,5.0,1
0,0,4,0,0,1,7,3547,False,True,0,4.0,0
0,0,1,0,0,1,7,3547,False,True,0,3.0,1
2,0,23,1,0,9,9,422,False,True,0,0.0,0
4,0,2,1,0,2,9,422,False,True,0,0.0,0
0,0,1,0,0,1,9,422,False,True,0,0.0,0
0,0,2,0,0,3,9,422,False,True,0,0.0,0
0,0,1,0,0,1,7,3547,False,True,1,3.0,0
0,0,2,0,0,1,22,1646,False,True,0,0.0,1
0,0,1,0,0,1,22,1646,False,True,1,1.0,1
0,0,7,0,0,6,9,442,False,True,0,0.0,0
0,0,1,0,0,1,9,442,False,True,0,0.0,0
0,0,0,0,0,1,9,442,False,True,0,0.0,0
0,0,5,0,0,3,22,1645,False,True,1,2.0,0
0,0,1,0,0,1,26,3205,False,True,1,5.0,1
0,0,3,0,0,1,26,3205,False,True,1,5.0,1
0,0,1,0,0,1,18,4396,False,True,0,0.0,0
0,0,3,0,0,2,7,3543,False,True,0,2.0,1
0,0,1,0,0,1,12,782,False,True,0,2.0,0
0,0,2,0,0,1,15,1408,False,True,1,5.0,1
0,0,1,0,0,1,15,1408,False,True,1,5.0,1
0,0,1,0,0,1,15,1408,False,True,1,5.0,1
0,0,4,0,0,1,7,3561,False,True,1,2.0,0
0,0,3,0,0,1,26,3209,False,True,1,5.0,0
0,0,1,0,0,1,26,3208,False,True,0,4.0,0
6,0,7,2,0,9,21,1537,False,False,1,2.0,1
0,0,5,0,0,1,7,3556,False,True,0,2.0,1
0,0,1,0,0,1,7,3556,False,True,1,3.0,1
11,0,2,1,0,2,21,1537,False,False,1,3.0,1
4,0,3,1,0,3,15,1420,False,False,1,5.0,1
36,0,1,1,0,1,21,1537,False,False,1,3.0,0
50,0,1,1,0,1,15,1420,False,False,1,5.0,1
6,0,1,1,0,1,15,1420,False,False,1,5.0,1
1,0,1,1,0,1,15,1420,False,False,1,5.0,1
1,0,1,1,0,1,15,1420,False,False,1,5.0,1
42,0,3,1,0,3,26,3220,False,True,0,3.0,1
9,0,1,1,0,1,26,3220,False,True,1,3.0,1
0,0,4,0,0,1,21,1541,False,True,0,3.0,0
0,0,1,0,0,1,21,1541,False,True,0,3.0,0
0,0,1,0,0,1,28,1050,False,True,0,0.0,1
8,0,14,1,0,3,21,1541,False,False,0,2.0,0
9,0,3,2,0,2,26,3220,False,True,1,3.0,0
9,0,4,2,0,3,15,1420,False,False,1,5.0,1
0,0,4,0,0,1,28,1055,False,True,1,1.0,0
0,0,1,0,0,1,7,3556,False,True,1,3.0,1
0,0,1,0,0,1,7,3556,False,True,1,4.0,1
0,0,1,0,0,1,15,1420,False,True,1,5.0,0
0,0,1,0,0,1,22,1645,False,True,0,2.0,1
0,0,1,0,0,1,7,3556,False,True,1,4.0,1
0,0,1,0,0,1,21,1541,False,False,0,1.0,0
0,0,1,0,0,3,15,1420,False,False,0,4.0,0
0,0,1,0,0,1,25,3220,False,True,0,2.0,0
0,0,1,0,0,1,22,1645,False,True,1,3.0,0
0,0,35,0,0,2,18,4445,False,False,0,0.0,1
0,0,1,0,0,1,7,3555,False,True,1,5.0,1
0,0,1,0,0,1,18,4445,False,True,1,1.0,0
0,0,1,0,0,1,7,3555,False,True,1,5.0,0
0,0,1,0,0,1,18,4445,False,False,0,1.0,0
0,0,4,0,0,1,21,1541,False,False,0,0.0,0
0,0,1,0,0,1,21,1541,False,False,0,0.0,0
0,0,3,0,0,3,26,3220,False,False,0,2.0,0
0,0,10,0,0,3,21,1541,False,False,0,0.0,0
0,0,2,0,0,1,28,1055,False,True,0,1.0,1
0,0,1,0,0,1,18,4445,False,False,0,1.0,0
0,0,1,0,0,1,28,1055,False,True,1,2.0,0
0,0,2,0,0,2,7,3548,False,True,0,4.0,0
0,0,3,0,0,1,12,782,False,True,0,1.0,0
0,0,0,0,0,1,7,3548,False,False,0,3.0,0
0,0,1,0,0,1,7,3548,False,False,0,2.0,0
0,0,1,0,0,1,7,3548,False,False,0,1.0,0
0,0,0,0,0,1,7,3548,False,True,0,0.0,0
0,0,1,0,0,1,7,3548,False,True,0,0.0,0
0,0,1,0,0,1,7,3547,False,True,0,0.0,1
0,0,1,0,0,1,22,1645,False,True,0,3.0,0
10,0,9,2,0,1,12,782,False,True,0,0.0,0
0,0,1,0,0,1,7,3547,False,True,1,1.0,0
0,0,3,0,0,9,7,3547,False,True,0,1.0,0
0,0,2,0,0,1,25,3220,False,True,0,2.0,1
0,0,5,0,0,3,26,3220,False,True,1,2.0,1
0,0,2,0,0,3,7,3547,False,True,0,1.0,0
0,0,1,0,0,1,7,3547,False,True,0,1.0,1
0,0,1,0,0,1,7,3547,False,True,1,2.0,0
0,0,11,0,0,2,26,3238,False,True,1,2.0,1
0,0,2,0,0,1,12,783,False,True,0,0.0,1
0,0,2,0,0,1,13,783,False,False,1,1.0,0
0,0,2,0,0,4,7,3547,False,True,0,1.0,0
0,0,1,0,0,1,7,3547,False,True,0,1.0,0
0,0,0,0,0,1,7,3547,False,True,0,1.0,0
0,0,1,0,0,1,7,3547,False,True,0,1.0,1
0,0,0,0,0,1,7,3547,False,True,1,1.0,0
0,0,4,0,0,9,7,3549,False,True,0,1.0,0
0,0,4,0,0,2,26,3232,False,True,1,3.0,1
0,0,1,0,0,1,6,6773,False,False,0,0.0,1
0,0,1,0,0,1,6,6773,False,False,1,1.0,0
0,0,2,0,0,1,6,6773,False,False,0,1.0,1
0,0,1,0,0,1,6,6773,False,False,1,2.0,0
0,0,1,0,0,1,13,783,False,True,0,1.0,0
0,0,1,0,0,1,6,6773,False,True,0,2.0,0
0,0,3,0,0,3,13,783,False,True,0,1.0,0
0,0,1,0,0,1,13,783,False,True,0,1.0,0
0,0,1,0,0,1,6,6773,False,False,0,2.0,0
0,0,1,0,0,1,6,6773,False,False,0,1.0,0
0,0,15,0,0,1,6,6786,False,False,0,1.0,0
0,0,0,0,0,1,5,508,False,True,0,0.0,1
0,0,1,0,0,1,5,8913,False,False,0,0.0,1
0,0,1,0,0,1,6,6786,False,False,0,0.0,0
0,0,2,0,0,3,5,508,False,True,1,1.0,0
22,0,3,1,0,3,13,776,False,True,0,1.0,0
10,0,4,1,0,1,5,8912,False,False,1,1.0,1
0,0,1,0,0,1,13,776,False,True,0,0.0,0
0,0,1,0,0,1,5,8912,False,False,1,2.0,1
0,0,1,0,0,1,5,8912,False,False,1,3.0,1
0,0,3,0,0,2,13,776,False,True,0,0.0,0
0,0,2,0,0,1,13,776,False,True,0,0.0,0
0,0,1,0,0,1,5,8912,False,False,1,4.0,1
0,0,5,0,0,3,26,3239,False,True,1,4.0,1
0,0,4,0,0,1,15,1479,False,True,0,3.0,1
0,0,1,0,0,1,15,1479,False,True,1,3.0,1
0,0,1,0,0,1,7,3549,False,True,0,1.0,1
0,0,1,0,0,1,7,3549,False,True,1,2.0,1
0,0,1,0,0,1,7,3549,False,True,1,3.0,1
0,0,1,0,0,1,7,3549,False,True,1,3.0,0
0,0,6,0,0,3,6,6786,False,False,0,0.0,1
0,0,1,0,0,1,6,6786,False,False,1,1.0,0
0,0,1,0,0,1,6,6772,False,False,0,1.0,0
0,0,0,0,0,1,7,3549,False,True,0,3.0,1
0,0,1,0,0,1,7,3549,False,True,1,4.0,1
2,0,4,1,0,3,26,3238,False,True,1,5.0,1
0,0,1,0,0,1,7,3549,False,True,1,4.0,0
0,0,4,0,0,2,13,773,False,True,0,0.0,0
0,0,0,0,0,1,7,3549,False,True,0,3.0,1
0,0,1,0,0,1,26,3241,False,True,1,5.0,1
0,0,2,0,0,1,26,3241,False,True,1,5.0,1
0,0,1,0,0,1,8,3549,False,True,1,3.0,1
0,0,3,0,0,3,26,3241,False,True,1,5.0,1
24,0,11,1,0,4,5,8929,False,False,1,5.0,1
0,0,1,0,0,1,5,8857,False,False,1,5.0,1
41,0,5,1,0,3,26,3240,False,True,1,5.0,1
37,0,2,1,0,1,15,1479,False,False,1,3.0,1
37,0,2,1,0,1,21,1541,False,False,0,0.0,1
0,0,1,0,0,1,26,3240,False,True,1,5.0,1
0,0,1,0,0,1,21,1541,False,False,1,1.0,1
0,0,1,0,0,1,15,1479,False,False,1,3.0,1
0,0,2,0,0,1,22,1645,False,True,0,2.0,1
36,0,1,1,0,1,21,1541,False,False,1,2.0,0
38,0,7,2,0,2,26,3240,False,True,1,5.0,0
0,0,3,0,0,1,7,6772,False,True,0,1.0,0
48,0,1,1,0,1,22,1645,False,True,1,2.0,0
0,0,0,0,0,1,8,3574,False,True,1,4.0,1
0,0,1,0,0,1,15,1479,False,False,1,4.0,0
0,0,2,0,0,2,26,3240,False,True,0,4.0,0
0,0,1,0,0,1,8,3574,False,True,1,4.0,1
0,0,1,0,0,1,8,3574,False,True,1,4.0,1
0,0,1,0,0,1,8,3574,False,True,1,5.0,1
0,0,1,0,0,1,8,3674,False,True,1,5.0,1
0,0,2,0,0,1,28,1055,False,True,0,2.0,0
0,0,1,0,0,1,8,3674,False,True,1,5.0,1
0,0,1,0,0,1,8,3674,False,True,1,5.0,0
0,0,1,0,0,1,8,3674,False,True,0,4.0,1
0,0,1,0,0,1,8,3674,False,True,1,4.0,1
0,0,1,0,0,1,8,3674,False,True,1,4.0,0
0,0,1,0,0,1,8,3674,False,True,0,3.0,1
0,0,1,0,0,1,8,3674,False,True,1,3.0,0
62,0,3,2,0,1,28,1055,False,True,0,2.0,0
0,0,2,0,0,1,22,1646,False,True,0,2.0,1
2,0,2,1,0,3,22,1646,False,True,1,2.0,0
0,0,6,0,0,1,13,818,False,True,0,0.0,0
0,0,1,0,0,1,13,818,False,True,0,0.0,0
0,0,1,0,0,1,8,3674,False,True,0,3.0,0
0,0,3,0,0,1,7,6902,False,True,0,1.0,1
0,0,3,0,0,1,7,6902,False,True,1,2.0,1
0,0,4,0,0,1,13,818,False,True,0,0.0,0
0,0,1,0,0,1,8,3674,False,True,0,2.0,1
0,0,1,0,0,1,8,3674,False,True,1,2.0,1
0,0,2,0,0,4,8,3721,False,True,1,3.0,0
0,0,1,0,0,1,13,818,False,True,0,0.0,1
0,0,12,0,0,2,7,6909,False,True,1,2.0,1
0,0,1,0,0,1,7,6906,False,True,1,3.0,1
0,0,12,0,0,1,7,6912,False,True,1,4.0,1
4,0,4,1,0,2,19,1529,False,False,0,2.0,0
5,0,3,1,0,2,15,1467,False,False,0,4.0,1
0,0,1,0,0,1,26,3228,False,True,0,3.0,1
12,0,4,1,0,2,22,1646,False,True,0,2.0,1
41,0,1,1,0,1,15,1467,False,False,1,4.0,0
0,0,1,0,0,1,8,3721,False,True,0,2.0,1
0,0,2,0,0,1,8,3721,False,True,1,3.0,1
0,0,2,0,0,2,13,818,False,True,1,1.0,0
0,0,1,0,0,1,8,3721,False,True,1,4.0,1
0,0,0,0,0,1,22,1646,False,True,1,3.0,1
0,0,1,0,0,1,22,1646,False,True,1,3.0,1
0,0,2,0,0,1,25,3232,False,True,1,3.0,1
0,0,1,0,0,1,25,3232,False,True,1,3.0,1
0,0,3,0,0,2,25,3228,False,True,1,3.0,0
0,0,0,0,0,1,22,1646,False,True,1,4.0,1
122,0,67,2,0,24,19,4507,False,False,0,1.0,1
0,0,1,0,0,1,22,1646,False,True,1,4.0,1
0,0,2,0,0,3,19,4445,False,False,1,2.0,1
0,0,2,0,0,1,19,4507,False,False,1,2.0,1
0,0,1,0,0,1,8,3721,False,True,1,4.0,0
0,0,1,0,0,1,8,3721,False,True,0,3.0,1
0,0,1,0,0,1,8,3721,False,True,1,4.0,1
0,0,1,0,0,1,8,3721,False,True,1,4.0,1
0,0,1,0,0,1,8,3721,False,True,1,4.0,1
0,0,1,0,0,1,8,3719,False,True,1,4.0,0
0,0,21,0,0,1,9,442,False,True,0,0.0,0
0,0,1,0,0,1,24,3228,False,True,0,3.0,0
0,0,3,0,0,1,24,3228,False,True,0,3.0,0
0,0,2,0,0,1,24,3232,False,True,0,2.0,0
2,0,2,1,0,2,22,1646,False,True,1,5.0,1
0,0,1,0,0,1,22,1646,False,True,1,5.0,1
0,0,2,0,0,2,22,1646,False,True,1,5.0,1
0,0,1,0,0,1,8,3719,False,True,0,4.0,1
0,0,1,0,0,1,8,3719,False,True,1,4.0,1
0,0,1,0,0,1,8,3719,False,True,1,4.0,1
0,0,1,0,0,1,8,3719,False,True,1,4.0,1
0,0,1,0,0,1,22,1650,False,True,1,5.0,1
0,0,2,0,0,1,28,1058,False,True,0,1.0,0
1,0,1,1,0,1,24,3232,False,True,0,1.0,1
1,0,1,1,0,1,24,3232,False,True,1,1.0,1
0,0,1,0,0,1,22,1650,False,True,1,5.0,1
1,0,1,1,0,1,24,3232,False,True,1,2.0,1
0,0,1,0,0,1,22,1650,False,True,1,5.0,1
0,0,1,0,0,1,8,3719,False,True,1,4.0,1
0,0,1,0,0,1,22,1650,False,True,1,5.0,1
1,0,1,1,0,1,24,3232,False,True,1,3.0,1
1,0,1,1,0,1,24,3232,False,True,1,4.0,1
0,0,1,0,0,1,8,3719,False,True,1,5.0,1
0,0,1,0,0,1,8,3719,False,True,1,5.0,1
0,0,1,0,0,1,8,3719,False,True,1,5.0,1
0,0,1,0,0,1,8,3719,False,True,1,5.0,0
0,0,4,0,0,5,8,3774,False,True,0,4.0,1
0,0,1,0,0,1,8,3774,False,True,1,4.0,0
1,0,1,1,0,1,24,3232,False,True,1,5.0,0
0,0,1,0,0,1,22,1650,False,True,1,5.0,0
0,0,4,0,0,2,8,3807,False,True,0,3.0,1
0,0,43,0,0,7,7,6878,False,True,1,5.0,1
0,0,1,0,0,1,7,6878,False,True,1,5.0,1
0,0,1,0,0,1,7,6878,False,True,1,5.0,1
0,0,1,0,0,1,7,6896,False,True,1,5.0,1
0,0,1,0,0,1,7,6896,False,True,1,5.0,1
0,0,1,0,0,1,7,6895,False,True,1,5.0,1
12,0,1,1,0,2,7,6895,False,True,1,5.0,1
0,0,6,0,0,1,7,6888,False,True,1,5.0,1
0,0,1,0,0,1,22,1650,False,True,0,4.0,1
0,0,2,0,0,1,7,6888,False,True,1,5.0,1
0,0,2,0,0,2,7,6901,False,False,1,5.0,1
0,0,2,0,0,3,8,3846,False,True,1,3.0,1
0,0,38,0,0,1,7,6957,False,True,1,5.0,1
0,0,1,0,0,1,7,6957,False,False,1,5.0,1
0,0,5,0,0,1,8,3866,False,True,1,3.0,1
0,0,2,0,0,1,8,3914,False,True,1,4.0,1
0,0,2,0,0,2,8,3988,False,True,1,4.0,1
0,0,1,0,0,1,8,3988,False,True,1,5.0,1
0,0,4,0,0,5,8,3987,False,True,1,5.0,1
0,0,2,0,0,1,7,6965,False,True,1,5.0,1
0,0,3,0,0,2,8,3997,False,True,1,5.0,1
0,0,1,0,0,1,8,3997,False,True,1,5.0,1
0,0,1,0,0,1,22,1650,False,True,1,4.0,1
0,0,2,0,0,1,7,6965,False,True,1,5.0,1
1,0,21,1,0,7,7,7081,False,True,1,5.0,1
0,0,1,0,0,1,7,7081,False,True,1,5.0,1
0,0,4,0,0,5,19,4532,False,False,1,3.0,1
0,0,2,0,0,1,28,1058,False,True,0,1.0,1
0,0,1,0,0,1,8,3997,False,False,1,5.0,1
0,0,1,0,0,1,7,7081,False,True,1,5.0,1
1,0,1,1,0,1,7,7081,False,True,1,5.0,1
0,0,3,0,0,2,5,8885,False,False,1,5.0,1
0,0,2,0,0,3,8,4059,False,True,1,5.0,1
0,0,1,0,0,1,8,4059,False,True,1,5.0,0
0,0,5,0,0,7,8,4088,False,True,0,4.0,1
0,0,1,0,0,1,8,4088,False,True,1,4.0,1
0,0,2,0,0,3,8,4103,False,True,1,4.0,1
0,0,1,0,0,1,22,1650,False,True,1,4.0,0
0,0,1,0,0,1,8,4103,False,True,1,4.0,0
0,0,3,0,0,1,7,7100,False,False,1,5.0,1
0,0,4,0,0,1,9,491,False,True,0,0.0,1
0,0,2,0,0,1,9,491,False,True,1,1.0,0
0,0,4,0,0,2,9,494,False,True,0,1.0,0
0,0,7,0,0,3,7,7105,False,False,1,5.0,1
0,0,1,0,0,1,7,7120,False,False,1,5.0,1
0,0,5,0,0,1,7,7123,False,True,1,5.0,1
0,0,1,0,0,1,7,7123,False,True,1,5.0,1
0,0,3,0,0,1,7,7130,False,False,1,5.0,1
0,0,1,0,0,1,7,7131,False,False,1,5.0,1
4,0,4,1,0,3,15,1467,False,False,0,3.0,0
0,0,1,0,0,1,7,7131,False,False,1,5.0,1
4,0,3,1,0,2,19,4533,False,False,1,4.0,0
0,0,2,0,0,1,7,7131,False,False,1,5.0,0
0,0,1,0,0,1,7,7131,False,False,0,4.0,0
62,0,32,2,0,1,19,4533,False,False,0,4.0,0
0,0,3,0,0,1,7,7134,False,False,0,3.0,0
0,0,8,0,0,1,7,7137,False,True,0,2.0,0
0,0,1,0,0,1,7,7131,False,False,0,1.0,1
0,0,1,0,0,1,22,1650,False,True,0,3.0,0
0,0,17,0,0,1,19,4576,False,False,0,3.0,1
0,0,1,0,0,1,8,4103,False,True,0,3.0,0
0,0,2,0,0,3,7,7165,False,True,1,1.0,0
0,0,3,0,0,1,7,7165,False,True,0,1.0,0
0,0,14,0,0,8,9,498,False,True,0,1.0,0
0,0,1,0,0,1,7,7165,False,True,0,1.0,0
0,0,1,0,0,1,19,4576,False,True,1,3.0,1
0,0,1,0,0,1,7,7165,False,False,0,1.0,0
0,0,17,0,0,6,8,4103,False,True,0,3.0,1
2,0,2,1,0,2,8,4103,False,True,1,3.0,0
0,0,17,0,0,1,8,4103,False,True,0,2.0,1
0,0,1,0,0,1,8,4103,False,True,1,2.0,1
0,0,14,0,0,8,9,519,False,True,0,1.0,1
0,0,1,0,0,1,9,519,False,True,1,2.0,1
0,0,9,0,0,2,9,519,False,True,1,2.0,0
0,0,1,0,0,1,9,519,False,True,0,2.0,0
0,0,1,0,0,1,7,7165,False,False,0,1.0,0
0,0,4,0,0,1,19,4579,False,False,1,3.0,1
0,0,1,0,0,1,7,7168,False,False,0,0.0,1
0,0,4,0,0,1,19,4606,False,False,1,3.0,1
0,0,5,0,0,2,7,7536,False,True,1,1.0,1
0,0,1,0,0,1,7,7170,False,False,1,2.0,1
0,0,3,0,0,3,7,7168,False,False,1,3.0,1
0,0,1,0,0,1,8,4103,False,True,1,3.0,1
0,0,1,0,0,1,8,4103,False,True,1,4.0,1
